id,name,slug,description,isNew,isActive,isPopular,createdDate,updatedDate,categoryID
726,"Laptop HP Pavilion 15-eg3091TU (8C5L2PA) - (i7-1355U/16GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-hp-pavilion-15-eg3091tu-8c5l2pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
727,"Laptop HP 14s-ep0112TU (8C5L1PA) - (i5-1335U/16GB/512GB/14"" FHD/Windows 11) - Chính hãng",laptop-hp-14s-ep0112tu-8c5l1pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
728,"Laptop HP 14s-ep0128TU (8U6L5PA) - (i5-1335U/8GB/512GB/14"" FHD/Windows 11) - Chính hãng",laptop-hp-14s-ep0128tu-8u6l5pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
729,"Laptop HP 15s-fq5159TU (7C0S0PA) - (i7-1255U/8GB/256GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-hp-15s-fq5159tu-7c0s0pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
730,"Laptop HP 14s dq2644TU-7C0W6PA (i3-1115G4/8GB/256GB/14"" FHD/Windows 11) - Chính hãng",laptop-hp-14s-dq2644tu-7c0w6pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
731,"Laptop HP ProBook 450 G9 - 6M103PA, i7-1260P/8GB/512GB/Intel Graphics/15.6""FHD/Win11Home - Chính hãng",laptop-hp-probook-450-g9-6m103pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
732,"Laptop Gaming HP Victus 15-fa0115TX 7C0X1PA, i5-12500H/8GB/512GB/RTX3050/15.6FHD144HZ/W11SL/ĐEN",laptop-hp-pavilion-15-fa0115TX-7C0X1PA-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
733,"Laptop HP Pavilion 15-eg2085TU- 7C0Q7PA, i5-1240P/8GB/256GB/15.6FHD/W11SL/Bạc - Chính hãng",laptop-hp-pavilion-15-eg2085tu-7c0q7pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
734,"Laptop HP Pavilion 15-eg2063TX 7C0Q2PA, i5-1235U/8GB/512GB/MX550/15.6FHD/WIN11/BẠC - Chính hãng",laptop-hp-pavilion-15-eg2063tx-7c0q2pa-i5-1235u-8gb-512gb-mx550-15-6fhd,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
735,"Laptop HP Pavilion 15 eg2087TU-7C0Q9PA (i3-1215U/8GB/256GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-hp-pavilion-15-eg2087tu-7c0q9pa-i3-1215u-8gb-256gb-15-6fhd-w11sl,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
736,"Laptop HP Pavilion 14-dv2072TU-7C0W1PA, i7-1255U/8GB/512GB/Intel Graphics,14""FHD/Win11 Home 64/Vàng - Chính hãng",laptop-hp-pavilion-14-dv2072tu-7c0w1pa-i7-1255u-8gb-512gb-intel-graphics,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
737,"Laptop HP Pavilion 14-dv2077TU-7C0W3PA, i5-1235U/256GB/Intel Graphics,14""FHD/Win11 Home 64/Bạc - Chính hãng",laptop-hp-pavilion-14-dv2077tu-7c0w3pa-i5-1235u-256gb-intel-graphics-14-fh,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
738,"Laptop HP Pavilion 15-eg2035TX 6K781PA (i5-1235U/8GB/512GB/15.6"" FHD/MX550 2GB/Windows 11) - Chính hãng",laptop-hp-pavilion-15-eg2035tx-6k781pa-i5-1235u-8gb-512gb-pcie-15-6-fhd-vg,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
739,Laptop HP Envy 16-h0033TX 6K7F9PA-i9-12900H/16GB/512GB/RTX3060/16.0120Hz/W11SL/Bạc - Chính hãng,laptop-hp-envy-16-h0033tx-6k7f9pa-i9-12900h-16gb-512gb-rtx3060-16-0120hz,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
740,Laptop HP Elitebook 630 G9-6M142PA- i5-1235U/8GB/256GB/13.3FHD/W11SL/LED_KB/BẠC - Chính hãng,laptop-hp-elitebook-630-g9-6m142pa-i5-1235u-8gb-256gb-13-3fhd-w11sl,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
741,"Laptop HP Pavilion 15 eg2038TX-6K784PA (i5-1235U/8GB/256GB/MX550/15.6"" FHD/Windows 11) - Chính hãng",laptop-hp-pavilion-15-eg2058tu-6k784pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
742,"Laptop HP Pavilion 15-eg3094TU (8C5L5PA) - (i5-1335U/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-hp-pavilion-15-eg3094tu-8c5l5pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
743,"Laptop HP Pavilion 15-eg3093TU (8C5L4PA) - (i5-1335U/16GB/512GB/15.6"" FHD/Windows 11)- Chính hãng",laptop-hp-pavilion-15-eg3093tu-8c5l4pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
744,"Laptop Gaming HP Victus 15-fa1155TX (952R1PA) - (i5-12450H/8GB/512GB/RTX 2050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",laptop-gaming-hp-victus-15-fa1155tx-952r1pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
745,"Laptop HP Pavilion x360 14-ek2013TU 9Z2V4PA (Core 7 150U/16GB/ 512GB/ 14"" FHD Touch/Win11/ Silver/ Pen) - Chính hãng",hp-pavilion-x360-14-ek2013tu-9z2v4pa,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
746,"Laptop HP Pavilion x360 14-ek2017TU 9Z2V5PA (Core 5 120U/16GB/512GB/ 14"" FHD Touch/ Win11/ Silver/ Pen) - Chính hãng",hp-pavilion-x360-14-ek2017tu-9z2v5pa,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
747,"Laptop HP 14-EP1009TU (9Z2W2PA) (CORE 5 120U/16GB/1TB/14"" FHD/WIN11/Bạc) - Chính hãng",hp-14-ep1009tu-9z2w2pa,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
748,"Laptop HP 14s-DQ5121TU (8W355PA) (i3-1215U/8GB/512GB/14"" FHD/Win11/Silver) - Chính hãng",hp-14s-dq5121tu-8w355pa,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
749,"Laptop HP 15s-fq5160TU (7C0S1PA) - (i5-1235U/16GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-hp-15s-fq5160tu-7c0s1pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
750,"Laptop HP 14s-dq5122TU (8W356PA) - (i3-1215U/8GB/256GB/14"" FHD/Windows 11) - Chính hãng",laptop-hp-14s-dq5122tu-8w356pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
751,"Laptop HP 15-FD0237TU (9Q972PA) (i5-1334U/ 8GB/ 512GB/15.6"" FHD/Win11/ Bạc) - Chính hãng",hp-15-fd0237tu-9q972pa,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
752,"Laptop HP 15-FD0305TU (A2NL6PA) (I3-1315U/8GB/256GB/15.6"" FHD/WIN11/Vàng) - Chính hãng",hp-15-fd3035tu-a2nl6pa,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
753,Laptop HP Envy 16-h0034TX 6K7G0PA-i7-12700H/16GB/512GB/RTX 3060 6GB/16 Inch 120Hz- Chính hãng,laptop-hp-envy-16-h0034tx-6k7g0pa-i7-12700h-16gb-512gb-rtx-3060-6gb-16-inch,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
754,"Laptop HP 15-FD0235TU (9Q970PA) (i5-1334U/16GB/512GB/15.6"" FHD/Win11/ Bạc) - Chính hãng",hp-15-fd0235tu-9q970pa,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
755,"Laptop HP 15s-fq5231TU (8U241PA) - (i3-1215U/8GB/256GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-hp-15s-fq5231tu-8u241pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
756,"Laptop HP Pavilion 15-eg2083TU (7C0W9PA) - (i5-1240P/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-hp-pavilion-15-eg2083tu-7c0w9pa-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,105
757,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001YVN (Ultra 7 155H/32GB/512GB/14 inch WUXGA OLED/Win 11/Xám) - Chính hãng,laptop-lenovo-ideapad-slim-5-14imh9-83da001yvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
758,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00008VN ( i5-13420H/16GB/512GB/14 inch WUXGA/Win 11/Xám) - Chính hãng,laptop-lenovo-ideapad-slim-3-14irh10-83k00008vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
759,Laptop Lenovo LOQ 15IRX9 83DV00UGVN (i7-13650HX/24GB/512GB/ RTX 4050/15.6 inch FHD 144Hz/Win 11/Xám) - Chính hãng,laptop-lenovo-loq-15irx9-83dv00ugvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
760,"Laptop Gaming Lenovo LOQ Essential 15IAX9E - 83LK0036VN (i5-12450HX/12GB/512GB SSD/RTX3050/ 15.6"" FHD 144Hz/Win 11) - Chính hãng",laptop-gaming-lenovo-loq-essential-15iax9e-83lk0036vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
761,Laptop Lenovo IdeaPad Slim 5 14IRH10 83HR0001VN (i5-13420H/32GB/1TB/14inch WUXGA/Win 11/ Xám) - Chính hãng,laptop-lenovo-ideapad-slim-5-14irh10-83hr0001vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
762,Laptop Lenovo IdeaPad Slim 5 15ARP10 83J3001DVN (7-7735HS/16GB/512GB/AMD Radeon™ 680M/15.1inch WQXGA/Win 11/Xám) - Chính hãng,laptop-lenovo-ideapad-slim-5-15arp10-83j3001dvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
763,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00007VN (I7-13620H/16GB/512GBs/14 inch WUXGA/Win 11/Xám) - Chính hãng,laptop-lenovo-ideapad-slim-3-14irh10-83k00007vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
764,Laptop Lenovo Ideapad Slim 3 15ABR8 (82XM00MDVN) (R5-5625U/16GB/512GB/15.6 FHD/Win 11/Xám) - Chính hãng,laptop-lenovo-ideapad-slim-3-15abr8-82xm00mdvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
765,Laptop Lenovo ThinkBook 14 G7 IML 21MR006WVN (Ultra 5 125U/16GB/512GB/14 inch WUXGA/No OS/Xám) - Chính hãng,laptop-lenovo-thinkbook-14-g7-iml-21mr006wvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
766,Laptop Gaming Lenovo LOQ 15IAX9 (i5-12450HX/16GB/512GB/15.6 FHD/RTX3050/15.6 FHD 144Hz/Win11/Xám) - Chính hãng,laptop-gaming-lenovo-loq-15iax9-83gs000jvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
767,"Laptop Lenovo LOQ 15IAX9 (83GS001RVN) - (i5-12450HX/12GB/512GB/RTX 3050/15.6"" FHD/Windows 11) - Chính hãng",laptop-lenovo-loq-15iax9-83gs001rvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
768,Laptop Lenovo IdeaPad Slim 3 15ABR8 (82XM00EHVN) (R7-7730U/16GB/512GB/15.6 FHD/WIN11/XÁM) - Chính hãng,laptop-lenovo-ideapad-slim-3-15abr8-82xm00ehvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
769,Laptop Lenovo IdeaPad Slim 5 14Q8X9 (83HL000KVN) (Snapdragon X1P42100/16GB/512GB/14 WUXGA/Win11/Xám) - Chính hãng,laptop-lenovo-ideapad-slim-5-14q8x9-83hl000kvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
770,Laptop Gaming Lenovo LOQ 15IRX9 (83DV00D5VN) (i7-13650HX/RTX4050/16GB/512GB/15.6 FHD 144Hz/Win11/Xám) - Chính hãng,laptop-gaming-lenovo-loq-15irx9-83dv00d5vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
771,"Laptop Lenovo ThinkBook 16 G6 IRL 21KH00Q0VN (i5-13420H/16GB/512GB/16"" WUXGA/WIN11/XÁM) - Chính hãng",laptop-lenovo-thinkbook-16-g6-irl-21kh00q0vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
772,Laptop Lenovo V14 G4 IRU 83A000BHVN (i5-13420H/ 16GB/ 512GB/ 14 inch FHD/ Win11/ Grey) - Chính hãng,laptop-lenovo-v14-g4-iru-83a000bhvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
773,Laptop Gaming Lenovo LOQ 15ARP9 83JC003YVN (R7 7435HS/ 24GB/512GB/RTX 4060 /15.6 inch FHDWin 11/Xám) - Chính hãng,laptop-gaming-lenovo-loq-15arp9-83jc003yvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
774,Laptop Lenovo ThinkBook 14 G6 IRL 21KG00RDVN (i5-13420H/ 16GB/ 512GB/ 14 inch WUXGA/ Win11/ Grey),laptop-lenovo-thinkbook-14-g6-irl-21kg00rdvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
775,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN (Ultra 5 125H/16GB/512GB/Intel® Arc™/14 inch WUXGA OLED/Win 11/Xám) - Chính hãng,laptop-lenovo-ideapad-slim-5-14imh9-83da001nvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
776,Laptop Lenovo IdeaPad Slim 5 16IMH9 83DC001RVN (Ultra 5 125H/16GB/512GB/Intel Arc/16 inch 2K OLED/Win 11/Xám) - Chính hãng,laptop-lenovo-ideapad-slim-5-16imh9-83dc001rvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
777,Laptop Lenovo IdeaPad 5 14IAL7 82SD006PVN (i5-1235U/8GB/512GB/Intel Iris Xe/14 inch FHD/Win 11/Xanh) - Chính hãng,lenovo-ideapad-5-14ial7-82sd006pvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
778,Laptop Lenovo ThinkBook 16 G6 ABP (21KK005XVN) (R5-7530U/16GB/512GB/16 inch WQXGA-IPS/Win11/Xám) - Chính hãng,laptop-lenovo-thinkbook-16-g6-abp-21kk005xvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
779,Laptop Lenovo IdeaPad Slim 5 16IMH9 (83DC001SVN) (U7-155H/32GB/512GB/Intel Arc/16 inch 2K OLED/Win 11/Màu Xám),laptop-lenovo-ideapad-slim-5-16imh9-83dc001svn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
780,Laptop Lenovo LOQ 15IAX9 83FQ0005VN (i5-12450HX/16GB/512GB/Arc A530M/15.6 inch FHD/Win 11/Xám) - Chính hãng,laptop-lenovo-loq-15iax9-83fq0005vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
781,Lenovo V15 G4 IRU (83A1000BVN) (i3-1315U/8GB/256GB/15.6 inch FHD/Non OS/Xám) - Chính hãng,laptop-lenovo-v15-g4-iru-83a1000bvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
782,Laptop Lenovo ThinkPad E14 Gen 5 21JK00H5VN ( i5-13420H/16GB/512GB/14inch WUXGA/Win 11/Đen) - Chính hãng,laptop-lenovo-thinkpad-e14-gen-5-21jk00h5vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
783,"Laptop Lenovo IdeaPad 1 15AMN7 (82VG0061VN) - (Ryzen 5 7520U/8GB/256GB/Radeon 610M/15.6"" FHD/Windows 11) - Chính hãng",lenovo-ideapad-1-15amn7-82vg0061vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
784,"Laptop Lenovo LOQ 15IRH8 (82XV00QXVN) - (i7-13620H/16GB/512GB/RTX 4050/15.6"" FHD144Hz/Windows 11) - Chính hãng",laptop-lenovo-loq-15irh8-82xv00qxvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
785,"Laptop Lenovo IdeaPad 1 15AMN7 (82VG0022VN) - (Ryzen 5 7520U/8GB/512GB/Radeon 610M/15.6"" FHD/Windows 11) - Chính hãng",laptop-lenovo-ideapad-1-15amn7-82vg0022vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
786,"Laptop Lenovo LOQ 15IRH8 (82XV00QPVN) - (i5-12450H/16GB/512GB/RTX 2050/15.6"" FHD IPS 144Hz/Windows 11) - Chính hãng",laptop-lenovo-loq-15irh8-82vx00qpvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
787,"Laptop Lenovo ThinkBook 14 G6 IRL (21KG00BXVN) - (i5-13500H/16GB/512GB/Intel Iris Xe/14"" WUXGA IPS/Windows 11) - Chính hãng",laptop-lenovo-thinkbook-14-g6-irl-21kg00bxvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
788,"Laptop Lenovo Ideapad Slim 5 14ILR8 (82XD002VVN) - (i5-13500H/16GB/512GB/14"" WUXGA OLED/Windows 11) - Chính hãng",laptop-lenovo-ideapad-slim-5-14ilr8-82xd002vvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
789,"Laptop Lenovo Ideapad 3 14IAU7 (82RJ000HVN) - (i3-1215U/8GB/512GB/14"" FHD/Windows 11) - Chính hãng",laptop-lenovo-ideapad-3-14iau7-82rj000hvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
790,"Laptop Lenovo LOQ 15IRH8 - 82XV000PVN (i5-13420H/8GB/512GB/RTX 4050/15.6"" FHD IPS 144Hz/Windows 11) - Chính hãng",laptop-lenovo-loq-15irh8-82xv000pvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
791,"Laptop Lenovo Ideapad Slim 5 16IAH8-83BG001XVN (i5-12450H/16GB/512GB/16"" WUXGA/Windows 11) - Chính hãng",laptop-lenovo-ideapad-slim-5-16iah8-83bg001xvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
792,"Laptop Lenovo IdeaPad Gaming 3 15ACH6-82K2027QVN (Ryzen 5 5500H/8GB/512GB/RTX 2050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",laptop-lenovo-ideapad-gaming-3-15ach6-82k2027qvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
793,Laptop Lenovo V14 G3 IAP 82TSA071VN (i3-1215U/4GB/256GB/14'' FHD) - Chính hãng,laptop-lenovo-v14-g3-iap-82tsa071vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
794,"Laptop Lenovo IdeaPad Slim 3 15IAH8-83ER000BVN (i5-12450H/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-lenovo-ideapad-slim-3-15iah8-83er000bvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
795,"Laptop Lenovo ThinkPad E14 Gen 4 - 21E300E4VN - (i7-1255U/8GB/256GB/14"" FHD/Windows 11) - Chính hãng",laptop-lenovo-thinkpad-e14-gen-4-21e300e4vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
796,"Laptop Lenovo ThinkBook 15 Gen 4 - 21DJ00CWVN (i7-1255U/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-lenovo-thinkbook-15-gen-4-21dj00cwvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
797,"Laptop Lenovo IdeaPad 5 Pro 16ARH7-82SN003JVN (R5-6600HS/16GB/512GB/RTX 3050/16"" 2.5K IPS/Windows 11) - Chính hãng",laptop-lenovo-ideapad-5-pro-16arh7-82sn003jvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
798,"Laptop Lenovo IdeaPad 5 15ABA7-82SG007KVN (R5-5625U/8GB/512GB/AMD Radeon Graphics/15.6"" FHD/Windows 11) - Chính hãng",laptop-lenovo-ideapad-3-15aba7-82sg007kvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
799,"Laptop Lenovo IdeaPad 3 14IAU7-82RJ009MVN (i3-1215U/8GB/256GB/Intel UHD Graphics/14"" FHD/Windows 11) - Chính hãng",laptop-lenovo-ideapad-3-14iau7-82rj009mvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
800,Laptop Lenovo IdeaPad 3 15ABA7-82RN006YVN- R7-5825U/8GB/512GB/15.6FHD/W11H,laptop-lenovo-ideapad-3-15aba7-82rn006yvn-r7-5825u-8gb-512gb-15-6fhd-w11h,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
801,"Laptop Lenovo ThinkPad E16 Gen 1 (21JN006PVN) - (i5-1335U/8GB/512GB/16"" WUXGA IPS/Cảm biến vân tay/Windows 11) - Chính hãng",laptop-lenovo-thinkpad-e16-gen-1-21jn006pvn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
802,"Laptop Lenovo V14 G4 IAH (83FR000UVN) - (i5-12500H/16GB/512GB/14"" FHD/Windows 11) - Chính hãng",lenovo-v14-g4-iah-83fr000uvn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
803,"Lenovo Ideapad Slim 3 14IAH8 (83EQ0005VN) (i5-12450H/16GB/512GB/14"" FHD/WIN11/Xám) - Chính hãng",lenovo-ideapad-slim-3-14iah8-83eq0005vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
804,Laptop Lenovo LOQ 15IAX9 83GS001SVN (I5-12450HX/12GB/512GB/ RTX2050/15.6 FHD 144HZ/WIN11/Xám) - Chính hãng,laptop-lenovo-loq-15iax9-83gs001svn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,106
805,Laptop LG Gram 14ZD90S-G.AX52A5 (Ultra 5 125H/16GB/256GB/14 inch WUXGA/ No OS/ Black) - Chính hãng,laptop-lg-gram-14zd90s-g-ax52a5,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,107
806,Laptop LG Gram 2024 14Z90S-G.AH75A5 (Ultra 7 155H /16GB/512GB/Intel Arc/14 inch WUXGA/Win11/Đen) - Chính hãng,laptop-lg-gram-2024-14z90s-g-ah75a5,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,107
807,"Laptop LG Gram 14Z90R-G.AH53A5 (i5 1340P/16GB/256GB/14""WUXGA/Win11/Xám) - Chính hãng",laptop-lg-gram-14z90r-g-ah53a5,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,107
808,Laptop LG Gram 2024 14Z90S-G.AH55A5 (Ultra 5 125H/16GB/512GB/ Intel Arc/14 inch WUXGA /Win 11/Đen) - Chính hãng,laptop-lg-gram-2024-14z90s-g-ah55a5,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,107
809,"Laptop Acer Predator Helios Neo 16S AI (PHN16S-71-94T0) (U9 275HX/32G/2TB SSD/16"" OLED/Win11 Home/RTX5070ti/Black)",laptop-acer-predator-helios-neo-16s-ai-phn16s-71-94t0,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
810,"Acer Predator Helios Neo 16S AI (PHN16S-71-95MS) (U9-275HX/64G/2TB SSD/16"" OLED/Win11 Home/RTX5070ti/Black)",laptop-acer-predator-helios-neo-16s-ai-phn16s-71-95ms,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
811,"Laptop Acer Predator Helios 18 AI (PH18-73-98AQ) (U9 275HX/192G/6TB/18""WQXGA 4K/Win11 HomeSL/RTX5090/Black)",laptop-acer-predator-helios-18-ai-ph18-73-98aq,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
812,"Laptop Acer Predator Helios 18 AI (PH18-73-93P0) (U9 275HX/64G/3TB/18""WQXGA/Windows 11 Home/RTX5080/Black)",laptop-acer-predator-helios-18-ai-ph18-73-93p0,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
813,"Laptop Acer Aspire 3 A314-23M-R4TX (NX.KEXSV.001) (R5-7520U/8GB/512GB/14""FHD/Win11) - Chính hãng",laptop-acer-aspire-3-a314-23m-r4tx-nx-kexsv-001,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
814,Laptop Gaming Acer Nitro 5 Tiger AN515-58-52SP (i5-12500H/8GB/512GB/RTX™ 3050 4GB/15.6 inch FHD /Win 11/Đen) (NH.QFHSV.001) - Chính hãng,laptop-gaming-acer-nitro-5-tiger-an515-58-52sp-i5-12500h-8gb-512gb-rtx-3,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
815,Laptop Acer Swift X SFX16-51G-50GS (i5-11320H/16GB/512GB/RTX3050Ti/16.1FHD/Win11/Xám) (NX.AYLSV.002) - Chính hãng,laptop-acer-swift-x-sfx16-51g-50gs-i5-11320h-16gb-512gb-rtx3050ti-16-1fhd,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
816,Laptop Acer Swift X SFX16-51G-516Q (I5-11320H/16GB/512GB/RTX3050/16.1 FHD/WIN11/XÁM) (NX.AYKSV.002) - Chính hãng,laptop-acer-swift-x-sfx16-51g-516q-i5-11320h-16gb-512gb-rtx3050-16-1-fhd,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
